year,jday,tmin,tmax,rain,rad
60,89,19.5,32.1,0.2,0.5
60,90,18.0,33.0,0.4,0.8
60,91,20.1,31.4,13.5,0.6
60,92,17.3,30.4,7.7,1.0
60,93,16.4,31.9,0.4,0.8
60,94,17.7,33.4,1.5,0.6
60,95,20.6,28.2,56.9,0.5
60,96,19.2,29.6,0.2,0.5
60,97,17.8,28.2,0.2,0.6
60,98,17.4,29.7,13.3,0.8
60,99,19.4,30.6,0.2,0.6
60,100,18.8,28.0,0.2,0.8
60,101,19.0,29.1,0.0,0.6
60,102,18.5,32.5,0.0,0.5
60,103,17.8,31.7,0.0,0.9
60,104,29.6,31.1,0.0,1.1
60,105,18.6,31.3,3.3,0.8
60,106,20.0,30.5,32.5,0.6
60,107,19.7,24.5,0.2,1.0
60,108,29.5,31.0,0.0,0.6
60,109,19.4,30.8,0.2,0.6
60,110,19.5,28.9,0.0,0.6
60,111,18.1,30.1,0.0,0.6
60,112,19.5,32.1,0.0,0.5
60,113,19.0,29.8,0.0,0.6
60,114,17.0,29.5,0.0,1.0
60,115,26.9,28.9,0.0,0.7
60,116,26.1,28.7,0.0,0.7
60,117,18.1,27.6,13.2,0.5
60,118,17.6,24.7,0.2,1.1
60,119,19.2,28.9,0.0,1.1
60,120,17.3,33.1,0.0,0.7
60,121,17.4,27.4,0.2,0.5
60,122,17.8,26.3,8.5,0.6
60,123,18.1,30.6,1.1,0.4
60,124,17.5,29.0,0.0,1.2
60,125,17.0,28.4,0.2,0.6
60,126,20.0,31.3,0.0,1.4
60,127,19.2,32.8,0.0,0.7
60,128,16.6,28.0,0.0,0.7
60,129,16.8,31.4,0.0,0.7
60,130,17.3,30.8,0.0,1.0
60,131,17.3,31.8,0.0,1.4
60,132,18.4,29.4,0.0,1.3
60,133,17.3,28.8,0.0,0.6
60,134,18.2,28.4,0.0,0.6
60,135,17.8,25.9,0.2,0.4
60,136,15.7,26.0,0.2,0.4
60,137,15.5,28.8,0.2,0.9
60,138,17.4,29.1,0.0,0.7
60,139,15.2,30.0,0.0,0.6
60,140,17.7,23.7,0.6,0.6
60,141,17.0,27.5,4.8,0.8
60,142,16.8,29.6,0.0,0.9
60,143,18.4,24.3,0.2,1.1
60,144,17.3,28.8,0.0,0.6
60,145,15.1,26.9,0.0,0.5
60,146,15.9,27.3,0.0,0.7
60,147,14.6,29.3,0.0,0.8
60,148,13.8,27.6,0.0,0.4
60,149,17.0,28.6,0.0,0.5
60,150,15.2,27.7,0.0,0.6
60,151,18.5,28.8,0.5,0.4
60,152,18.5,27.0,0.0,0.3
60,153,16.4,27.7,0.0,0.4
60,154,16.8,30.8,0.0,1.2
60,155,14.3,25.9,0.0,0.7
60,156,12.7,27.2,0.0,0.5
60,157,14.5,29.4,0.0,0.6
60,158,17.6,27.0,0.2,0.5
60,159,15.8,25.0,0.0,0.4
60,160,15.0,29.0,0.0,1.1
60,161,17.0,30.1,0.0,0.6
60,162,15.8,26.2,0.0,1.2
60,163,14.6,27.4,0.0,0.6
60,164,16.3,27.9,0.0,0.5
60,165,17.1,27.5,0.0,0.4
60,166,11.1,28.0,0.0,0.4
60,167,16.7,24.9,0.0,0.3
60,168,15.8,28.0,0.0,1.2
60,169,11.4,27.7,0.0,1.1
60,170,16.5,30.8,0.0,0.6
60,171,14.9,29.0,0.0,0.6
60,172,15.4,28.7,0.0,0.3
60,173,17.0,27.6,0.0,0.3
60,174,14.9,23.4,0.0,0.9
60,175,13.9,22.4,0.2,0.5
60,176,14.9,29.1,0.0,0.6
60,177,13.9,27.5,0.0,0.5
60,178,14.2,27.9,0.0,0.6
60,179,15.5,25.3,0.2,0.3
60,180,15.8,25.6,0.3,0.4
60,181,15.9,25.5,0.4,0.5
60,182,12.7,25.4,0.0,0.3
60,183,16.6,27.6,0.0,0.6
60,184,15.3,23.1,0.0,1.1
60,185,13.1,26.2,0.0,0.5
60,186,14.4,28.1,0.0,0.4
60,187,14.7,27.2,0.0,0.5
60,188,14.7,26.9,0.0,0.6
60,189,15.0,28.4,0.0,0.4
60,190,15.6,27.3,0.0,0.4
60,191,15.1,27.1,0.0,0.4
60,192,14.2,22.0,0.0,0.5
60,193,14.9,22.9,0.5,0.4
60,194,15.8,24.5,0.0,0.5
60,195,14.9,26.4,0.0,0.6
60,196,14.9,22.7,0.0,0.5
60,197,17.3,22.7,0.0,0.5
60,198,15.9,28.1,0.0,0.4
60,199,9.8,25.1,0.0,0.6
60,200,16.4,23.1,0.0,0.6
60,201,13.3,27.0,0.0,0.5
60,202,15.8,25.3,0.0,0.5
60,203,16.0,30.0,0.0,0.4
60,204,12.5,23.6,0.0,0.9
60,205,13.2,26.9,0.0,0.7
60,206,15.1,25.3,0.0,0.5
60,207,13.9,26.9,0.0,0.6
60,208,15.1,25.0,0.0,0.6
60,209,16.0,26.5,0.0,0.6
60,210,14.7,25.0,0.0,0.9
60,211,14.0,28.3,0.0,0.9
60,212,15.3,28.1,0.0,1.0
60,213,14.6,27.6,0.0,0.6
60,214,12.5,24.7,0.0,0.9
60,215,15.2,27.3,0.0,0.6
60,216,16.1,29.8,0.0,0.5
60,217,14.5,26.6,0.0,0.4
60,218,15.6,27.0,0.0,0.4
60,219,13.2,28.3,0.0,0.6
60,220,16.7,25.7,0.0,0.2
60,221,15.8,24.0,0.0,0.6
60,222,14.8,23.5,0.0,0.4
60,223,14.8,26.8,0.0,0.5
60,224,14.8,24.1,0.0,0.6
60,225,16.4,23.5,0.0,1.3
60,226,15.8,28.2,0.0,0.9
60,227,11.7,26.6,0.0,0.9
60,228,15.0,27.6,0.0,0.6
60,229,15.5,28.0,0.0,0.5
60,230,13.4,24.4,0.0,0.7
60,231,15.8,25.9,0.0,1.0
60,232,15.8,26.0,0.0,0.6
60,233,14.5,27.1,0.0,0.6
60,234,16.0,30.8,0.0,0.6
60,235,16.1,26.7,0.0,0.5
60,236,16.3,28.9,0.0,0.4
60,237,14.9,29.0,0.0,0.5
60,238,15.2,27.9,0.0,0.5
60,239,15.1,29.0,0.0,0.5
60,240,13.8,28.2,0.0,0.6
60,241,16.8,28.9,0.0,0.6
60,242,15.2,27.1,0.0,0.7
60,243,14.9,28.9,0.0,0.4
60,244,15.3,29.8,0.0,0.4
60,245,12.4,26.7,0.0,0.8
60,246,15.9,27.6,0.0,0.8
60,247,12.1,26.6,0.0,1.3
60,248,15.7,26.3,0.2,1.1
60,249,17.1,28.6,0.2,0.6
60,250,13.6,26.1,0.0,1.3
60,251,15.4,27.0,0.0,0.7
60,252,14.3,27.4,0.0,0.5
60,253,16.0,29.8,0.0,0.6
60,254,13.3,29.8,0.0,1.4
60,255,15.0,28.1,0.0,0.7
60,256,15.6,29.8,0.0,1.3
60,257,12.7,30.7,0.0,0.8
60,258,15.9,26.4,1.7,0.4
60,259,13.7,26.0,0.0,1.0
60,260,16.3,27.1,0.0,0.7
60,261,16.8,21.3,0.2,0.8
60,262,15.6,28.6,0.0,0.6
60,263,16.3,31.8,0.0,0.7
60,264,16.9,30.7,0.0,0.7
60,265,14.6,26.7,0.0,1.4
60,266,16.9,29.8,0.0,0.7
60,267,16.2,25.5,0.0,0.6
60,268,15.6,28.1,0.0,0.8
60,269,17.1,26.6,0.0,0.6
60,270,17.2,33.5,0.0,0.8
60,271,16.7,30.6,0.0,0.7
60,272,17.1,30.0,0.0,0.6
60,273,16.9,30.7,0.0,0.9
60,274,16.0,32.3,0.0,0.7
60,275,14.1,30.3,0.0,1.0
60,276,14.7,32.2,0.0,0.5
60,277,17.0,30.0,0.0,0.4
60,278,16.1,34.7,0.0,0.6
60,279,13.9,34.4,0.0,0.5
60,280,14.1,31.9,0.0,0.6
60,281,13.0,31.3,0.0,0.5
60,282,16.9,29.5,0.0,0.5
60,283,19.1,32.3,0.0,0.6
60,284,15.3,32.2,0.0,0.6
60,285,16.5,31.9,0.0,1.0
60,286,15.4,29.6,0.0,1.2
60,287,14.5,29.3,0.0,0.6
60,288,17.3,29.7,0.0,0.6
60,289,14.4,30.3,0.0,0.5
60,290,14.5,31.5,0.0,0.7
60,291,14.4,28.4,0.0,0.5
60,292,17.2,35.2,0.0,0.6
60,293,18.6,30.9,0.0,1.1
60,294,17.7,29.5,0.0,0.6
60,295,16.2,29.5,0.0,1.0
60,296,17.9,29.6,0.0,0.5
60,297,17.3,29.5,0.0,0.5
60,298,13.1,31.7,0.0,0.4
60,299,18.5,30.5,11.2,0.2
60,300,18.3,29.4,0.0,0.6
60,301,18.5,31.9,0.0,0.6
60,302,19.4,27.8,0.2,0.4
60,303,17.8,28.0,0.2,0.4
60,304,17.4,30.2,0.0,0.5
60,305,16.2,30.9,1.6,0.6
60,306,17.7,24.6,0.4,0.7
60,307,18.3,33.5,0.0,0.5
60,308,17.6,26.9,3.6,0.5
60,309,17.1,24.5,10.3,0.3
60,310,17.0,31.4,10.0,0.4
60,311,18.7,25.5,2.2,0.8
60,312,18.2,25.8,0.6,0.6
60,313,18.1,26.0,0.9,0.6
60,314,18.0,25.8,1.3,0.5
60,315,17.6,29.5,0.0,0.5
60,316,19.0,33.8,0.0,0.6
60,317,17.7,33.4,0.0,0.7
60,318,18.1,31.7,6.0,1.1
60,319,18.6,31.5,0.0,0.6
60,320,16.8,31.4,0.0,0.7
60,321,18.2,28.2,0.2,0.7
60,322,17.1,29.7,0.0,0.7
60,323,19.3,29.8,0.0,0.5
60,324,17.6,30.2,8.9,0.6
60,325,19.7,26.2,4.6,0.6
60,326,20.1,33.0,0.0,0.4
60,327,17.8,29.4,0.0,0.5
60,328,18.6,33.5,0.0,0.7
60,329,18.5,30.8,21.6,0.5
60,330,15.6,29.6,0.0,0.8
60,331,18.2,29.3,0.0,0.7
60,332,17.7,30.3,6.8,0.5
60,333,17.5,28.6,0.2,0.6
60,334,16.9,31.9,0.0,0.7
60,335,18.4,27.9,1.2,0.9
60,336,19.1,29.1,0.5,0.5
60,337,17.8,30.8,0.0,0.7
60,338,18.4,30.4,0.2,0.8
60,339,19.8,25.8,14.0,0.6
60,340,16.5,28.2,0.2,0.7
60,341,19.2,29.1,7.4,1.4
60,342,18.9,28.9,0.0,0.7
60,343,19.1,31.3,0.0,0.8
60,344,17.7,29.8,0.0,1.1
60,345,18.1,29.2,0.0,0.7
60,346,18.2,29.8,0.0,0.7
60,347,19.3,27.8,0.0,0.7
60,348,19.0,30.0,0.0,0.7
60,349,18.7,28.3,0.0,1.4
60,350,18.1,30.5,0.0,1.3
60,351,19.1,29.3,0.0,1.2
60,352,19.1,29.4,0.0,1.3
60,353,18.6,31.1,0.0,1.4
60,354,17.7,29.5,0.0,0.8
60,355,17.7,30.7,0.0,0.6
60,356,17.9,28.5,0.0,1.1
60,357,18.6,30.1,0.0,1.2
60,358,18.2,30.1,0.0,0.8
60,359,19.0,30.3,0.0,0.8
60,360,16.2,30.2,0.0,1.2
60,361,18.6,31.5,0.0,1.0
60,362,20.0,29.4,41.3,1.0
60,363,18.8,30.8,0.0,0.7
60,364,18.9,29.1,0.0,0.8
60,365,17.7,32.3,0.0,0.8
61,1,18.8,29.6,0.0,0.7
61,2,17.7,27.8,0.0,0.7
61,3,17.6,30.0,0.0,0.4
61,4,17.9,29.8,0.0,0.7
61,5,18.4,32.1,0.0,1.4
61,6,17.7,30.6,0.0,0.8
61,7,18.9,26.9,0.0,0.7
61,8,18.2,31.0,0.0,0.8
61,9,19.4,32.3,0.0,0.8
61,10,19.3,28.7,0.6,0.3
61,11,19.0,28.0,19.9,0.7
61,12,20.3,27.5,0.2,0.4
61,13,18.4,25.8,0.2,0.3
61,14,18.7,25.9,0.2,0.4
61,15,18.5,29.7,0.2,0.4
61,16,19.8,27.6,14.3,0.4
61,17,19.0,27.5,0.2,0.5
61,18,18.9,30.2,0.0,0.8
61,19,17.1,28.9,0.0,0.7
61,20,19.6,32.8,0.3,0.5
61,21,16.5,32.3,0.0,1.5
61,22,18.3,31.6,0.0,0.8
61,23,18.7,28.3,0.2,0.4
61,24,17.7,31.7,0.0,0.7
61,25,19.5,31.4,3.5,1.0
61,26,18.4,30.2,38.1,0.8
61,27,17.4,30.5,0.0,0.7
61,28,15.5,30.6,0.0,0.6
61,29,19.7,28.2,0.2,0.5
61,30,19.1,33.8,19.2,0.4
61,31,18.9,31.9,0.0,0.7
61,32,17.1,31.8,0.0,0.7
61,33,19.3,30.7,19.6,0.9
61,34,15.5,30.1,0.0,1.2
61,35,20.0,33.7,0.2,0.9
61,36,17.3,33.3,0.2,0.6
61,37,18.2,31.1,0.0,0.6
61,38,19.0,30.8,0.0,0.6
61,39,18.2,28.9,0.0,1.0
61,40,18.7,28.4,0.0,0.7
61,41,18.9,29.2,0.0,0.6
61,42,17.4,31.5,0.0,0.6
61,43,19.2,27.5,0.0,0.6
61,44,16.8,30.4,0.0,0.6
61,45,17.6,27.6,0.2,0.9
61,46,17.6,32.5,0.0,0.6
61,47,16.3,31.6,1.2,0.4
61,48,16.6,29.9,0.0,0.6
61,49,15.8,30.2,0.2,0.5
61,50,19.7,29.4,11.8,0.5
61,51,18.2,29.1,0.0,0.5
61,52,19.7,34.0,0.0,0.6
61,53,19.9,29.4,0.0,0.6
61,54,17.6,30.1,0.0,1.0
61,55,19.2,31.0,3.8,0.5
61,56,17.9,31.5,0.0,0.4
61,57,16.2,31.3,0.0,0.6
61,58,18.9,33.0,0.0,0.6
61,59,19.6,33.5,0.0,0.7
61,60,18.5,33.6,0.0,0.7
61,61,19.3,34.1,0.2,0.7
61,62,19.1,28.3,43.3,0.7
61,63,18.1,29.6,9.2,1.2
61,64,18.1,32.6,0.0,1.1
61,65,20.6,32.9,0.0,0.7
61,66,19.4,31.4,0.2,1.2
61,67,20.0,31.5,14.0,0.5
61,68,15.5,31.2,0.0,1.1
61,69,16.5,32.8,0.0,1.2
61,70,18.1,29.3,2.7,0.6
61,71,19.6,33.1,15.2,0.4
61,72,18.7,33.3,1.8,0.6
61,73,17.9,32.9,0.0,0.7
61,74,20.0,31.0,0.0,0.7
61,75,19.1,29.3,3.4,0.4
61,76,15.9,30.3,1.0,0.4
61,77,18.1,32.2,82.1,0.5
61,78,20.2,34.2,0.5,0.4
61,79,17.9,26.2,1.4,0.6
61,80,19.0,32.6,0.2,0.5
61,81,19.0,31.9,9.3,0.5
61,82,18.4,29.0,0.2,0.6
61,83,19.4,29.2,4.9,0.9
61,84,17.9,32.7,0.0,0.7
61,85,19.4,29.8,0.2,0.7
61,86,18.3,29.0,7.2,0.5
61,87,17.5,25.6,1.1,1.1
61,88,20.5,29.5,14.5,0.7
61,89,17.7,31.2,0.0,0.8
61,90,18.6,29.9,0.0,0.7
61,91,18.7,31.6,5.3,0.8
61,92,18.5,29.7,28.6,1.1
61,93,19.4,29.6,5.6,0.8
61,94,18.8,31.9,0.0,0.6
61,95,16.4,28.2,0.2,0.7
61,96,18.8,29.2,11.3,0.8
61,97,18.0,27.2,0.0,0.7
61,98,19.5,30.2,0.0,0.7
61,99,18.8,31.6,0.2,0.7
61,100,19.2,27.8,3.5,0.7
61,101,17.1,31.5,0.3,0.6
61,102,18.9,33.4,0.0,0.7
61,103,29.2,29.2,0.0,1.0
61,104,19.5,32.3,0.0,0.7
61,105,17.0,31.5,0.2,0.6
61,106,19.6,28.8,0.3,0.5
61,107,19.6,27.7,0.2,1.2
61,108,20.2,29.5,1.5,0.7
61,109,20.4,27.2,0.2,0.6
61,110,17.6,32.1,0.4,0.5
61,111,18.4,29.3,0.4,0.7
61,112,17.2,30.5,0.2,1.1
61,113,16.9,30.2,0.2,0.4
61,114,18.4,28.7,11.7,0.7
61,115,28.7,32.6,0.0,1.0
61,116,18.0,28.8,0.2,0.7
61,117,19.4,25.6,0.2,1.2
61,118,27.1,29.6,0.0,1.0
61,119,16.2,31.4,5.3,0.7
61,120,18.2,29.2,0.0,0.6
61,121,17.7,31.3,0.0,0.8
61,122,18.4,28.2,0.0,0.6
61,123,18.1,29.6,0.0,0.8
61,124,17.3,25.7,1.6,0.4
61,125,17.7,29.2,0.0,0.6
61,126,17.6,29.6,0.0,0.9
61,127,17.1,31.0,0.0,0.6
61,128,18.5,30.7,0.0,0.6
61,129,15.7,31.4,0.0,1.2
61,130,17.3,29.1,0.0,0.9
61,131,16.3,27.9,0.0,0.6
61,132,17.5,31.1,0.0,0.5
61,133,17.6,30.2,0.0,0.7
61,134,17.7,27.2,5.6,0.8
61,135,17.0,23.6,13.0,0.5
61,136,18.6,25.9,0.0,0.5
61,137,18.7,24.8,0.2,1.0
61,138,16.5,29.4,0.0,0.7
61,139,16.7,30.9,0.0,0.6
61,140,17.3,27.5,3.3,0.4
61,141,16.0,22.9,49.9,0.3
61,142,18.8,30.8,0.0,0.5
61,143,15.8,27.9,0.3,0.5
61,144,15.5,28.8,0.0,0.5
61,145,18.4,23.3,7.4,0.4
61,146,15.7,30.6,0.0,0.4
61,147,16.2,27.0,0.0,1.1
61,148,16.8,27.2,0.8,0.8
61,149,16.7,25.8,0.0,1.0
61,150,15.0,26.2,1.9,0.5
61,151,17.7,25.9,1.7,0.5
61,152,15.2,29.2,0.0,0.8
61,153,16.3,28.9,0.0,0.3
61,154,17.5,26.3,0.0,0.6
61,155,15.7,27.9,0.0,0.6
61,156,16.2,26.7,0.0,0.5
61,157,13.3,29.6,0.0,1.2
61,158,13.9,27.0,0.0,0.7
61,159,13.3,29.9,0.0,0.6
61,160,14.1,30.6,0.0,0.4
61,161,15.6,25.4,0.0,0.5
61,162,13.5,26.3,0.0,0.6
61,163,14.9,25.2,0.0,0.4
61,164,15.3,27.0,0.0,0.3
61,165,15.2,26.8,0.0,0.8
61,166,14.3,26.1,0.5,0.5
61,167,17.0,26.8,0.0,0.4
61,168,15.1,25.6,0.0,0.7
61,169,16.1,28.1,0.0,1.0
61,170,14.8,25.0,0.5,0.7
61,171,16.2,28.8,0.0,0.6
61,172,15.7,24.4,0.0,0.6
61,173,15.9,25.7,1.8,0.5
61,174,12.2,25.3,0.0,0.6
61,175,15.1,27.7,0.0,0.6
61,176,15.5,28.0,0.0,0.3
61,177,11.7,29.9,0.0,0.5
61,178,15.6,27.8,0.0,0.7
61,179,15.1,29.4,0.0,0.5
61,180,16.5,27.0,0.0,0.4
61,181,15.2,22.1,0.2,0.3
61,182,14.5,28.2,0.2,0.3
61,183,16.6,24.2,4.3,0.7
61,184,16.2,27.1,0.0,0.9
61,185,15.0,26.6,0.0,0.5
61,186,17.0,29.4,0.0,0.5
61,187,16.6,26.4,0.0,0.6
61,188,12.5,26.2,0.0,0.4
61,189,14.1,27.1,0.0,0.4
61,190,16.5,25.4,0.0,0.5
61,191,14.0,27.3,0.0,0.6
61,192,15.8,26.0,0.0,0.5
61,193,11.5,24.5,0.0,0.5
61,194,11.5,27.1,0.0,0.9
61,195,16.0,26.6,0.0,0.6
61,196,12.5,24.9,0.0,1.1
61,197,16.6,27.5,0.2,0.5
61,198,14.1,29.3,0.0,0.5
61,199,16.5,27.4,0.0,0.6
61,200,13.6,25.0,0.0,0.6
61,201,14.6,28.5,0.0,0.4
61,202,15.4,25.9,0.0,0.7
61,203,15.6,28.3,0.0,0.5
61,204,12.2,26.4,0.0,0.4
61,205,16.3,29.1,0.0,0.6
61,206,17.0,25.2,0.0,0.5
61,207,11.0,26.8,0.0,1.3
61,208,16.0,27.0,0.2,0.7
61,209,15.7,24.4,0.3,0.7
61,210,16.6,24.3,0.2,0.9
61,211,15.9,23.0,0.4,0.4
61,212,15.5,26.3,0.0,1.0
61,213,16.6,28.3,0.0,0.7
61,214,13.1,30.7,0.0,1.3
61,215,14.4,27.9,0.0,0.4
61,216,16.2,27.4,0.0,0.5
61,217,15.5,27.3,0.0,0.6
61,218,16.0,29.4,0.0,0.5
61,219,12.1,29.4,0.0,0.5
61,220,16.5,27.8,0.0,0.6
61,221,15.5,24.8,0.0,0.5
61,222,14.7,26.5,0.0,0.8
61,223,12.2,30.1,0.0,0.7
61,224,16.5,26.8,0.0,0.6
61,225,13.5,27.5,0.0,0.6
61,226,12.9,26.7,0.0,0.5
61,227,16.6,25.8,0.0,1.0
61,228,15.8,24.9,0.0,0.8
61,229,12.5,22.2,0.2,0.3
61,230,15.8,29.4,0.0,0.7
61,231,15.3,27.7,0.0,0.6
61,232,14.9,30.0,0.0,0.7
61,233,16.1,27.8,0.0,0.4
61,234,15.2,28.5,0.2,0.3
61,235,16.3,27.5,0.0,0.6
61,236,11.3,26.5,0.0,0.6
61,237,16.4,30.3,0.0,0.5
61,238,15.8,30.0,0.0,0.7
61,239,12.1,26.4,0.0,0.3
61,240,16.2,25.2,0.0,0.6
61,241,15.9,29.7,0.0,1.0
61,242,16.4,27.5,0.0,0.6
61,243,17.3,22.4,0.7,0.3
61,244,14.5,25.5,0.0,0.7
61,245,13.6,26.6,0.0,0.7
61,246,17.6,29.6,0.0,1.2
61,247,14.0,26.1,0.0,0.7
61,248,13.3,26.2,7.1,0.8
61,249,16.4,27.6,0.0,1.0
61,250,16.5,26.1,0.0,0.6
61,251,16.0,26.1,0.2,0.3
61,252,15.0,25.7,0.2,0.4
61,253,14.8,24.7,0.0,0.7
61,254,15.0,30.1,0.0,0.9
61,255,14.2,29.1,0.0,1.0
61,256,16.6,28.6,0.0,1.2
61,257,15.6,28.7,0.0,1.2
61,258,12.5,24.7,0.0,0.7
61,259,16.3,30.2,0.0,0.6
61,260,16.2,26.7,2.7,0.5
61,261,15.3,27.1,4.3,0.5
61,262,12.0,27.1,0.0,0.7
61,263,14.3,32.5,0.0,0.7
61,264,15.1,29.8,0.0,0.5
61,265,17.1,33.1,0.0,0.7
61,266,15.8,30.3,0.0,0.6
61,267,16.2,31.9,0.0,1.2
61,268,15.9,29.4,0.0,0.8
61,269,16.7,30.1,0.0,0.7
61,270,15.9,30.9,0.0,1.1
61,271,16.7,25.8,0.0,0.5
61,272,14.6,29.4,0.0,0.6
61,273,17.1,31.4,0.0,0.7
61,274,17.5,31.5,0.0,0.7
61,275,14.8,31.7,0.0,1.1
61,276,17.3,30.0,0.0,0.6
61,277,13.0,31.1,0.0,0.5
61,278,16.7,28.9,0.0,0.5
61,279,15.2,32.1,0.0,0.6
61,280,16.4,30.2,0.0,0.6
61,281,17.0,30.5,0.2,0.4
61,282,17.8,26.7,0.3,0.4
61,283,15.9,29.5,0.2,0.4
61,284,17.3,23.0,0.7,0.3
61,285,16.7,28.5,2.7,1.0
61,286,13.1,29.3,0.0,1.2
61,287,17.6,33.5,0.0,0.5
61,288,15.6,32.1,0.0,0.5
61,289,13.5,29.3,0.0,1.1
61,290,15.5,31.1,0.0,1.1
61,291,18.6,31.7,0.0,0.5
61,292,18.9,29.5,0.0,0.4
61,293,17.5,33.2,0.0,0.9
61,294,13.0,32.7,0.0,0.5
61,295,18.8,32.0,0.0,1.2
61,296,17.0,28.4,3.1,0.6
61,297,16.5,28.2,0.0,0.6
61,298,14.7,34.4,0.0,0.6
61,299,17.8,32.9,0.0,0.6
61,300,14.4,30.2,0.0,1.3
61,301,16.1,33.7,0.0,0.9
61,302,18.4,30.9,0.0,1.1
61,303,13.5,29.1,0.0,0.6
61,304,17.3,29.1,0.0,0.7
61,305,15.2,29.8,0.0,0.9
61,306,14.8,29.5,0.0,0.7
61,307,18.5,30.2,0.0,0.6
61,308,17.0,29.6,0.0,0.7
61,309,16.6,31.3,0.0,0.4
61,310,19.9,33.7,0.0,0.6
61,311,19.2,29.5,0.0,0.5
61,312,14.0,27.1,0.0,0.7
61,313,16.2,32.2,0.0,0.6
61,314,16.2,32.1,0.0,0.6
61,315,18.8,30.6,0.0,1.4
61,316,18.4,30.7,0.0,0.7
61,317,19.1,33.3,0.0,0.7
61,318,18.6,28.6,1.2,0.9
61,319,19.4,28.8,0.0,0.8
61,320,17.8,29.0,0.2,0.5
61,321,18.2,29.7,0.5,0.7
61,322,16.3,32.6,0.2,0.4
61,323,18.5,29.3,21.6,0.9
61,324,18.4,30.5,0.0,0.6
61,325,19.0,29.2,0.0,0.7
61,326,17.3,30.6,0.8,0.6
61,327,17.7,31.3,0.7,1.1
61,328,17.8,30.2,0.0,0.7
61,329,17.8,29.8,0.0,0.6
61,330,18.9,29.1,0.0,0.7
61,331,19.3,30.3,0.0,0.5
61,332,19.4,30.7,0.0,0.7
61,333,16.4,29.6,0.0,0.7
61,334,18.5,30.5,0.0,0.5
61,335,19.8,27.8,1.2,0.9
61,336,18.0,30.5,0.5,1.3
61,337,20.0,30.5,0.0,0.7
61,338,20.3,29.2,0.0,0.7
61,339,18.0,30.1,0.0,1.4
61,340,17.1,32.3,0.0,1.0
61,341,18.2,29.7,0.0,1.1
61,342,19.4,28.5,0.2,0.6
61,343,20.1,30.3,15.0,0.6
61,344,17.2,31.3,0.0,0.7
61,345,19.0,27.9,0.7,0.5
61,346,17.8,27.8,0.0,0.7
61,347,19.0,31.9,0.2,1.0
61,348,18.5,29.9,0.0,1.1
61,349,18.9,28.1,0.4,1.1
61,350,17.6,28.9,0.0,1.3
61,351,18.2,25.0,0.4,0.5
61,352,18.8,28.0,0.0,0.5
61,353,18.6,29.2,0.0,0.8
61,354,18.7,25.2,0.7,0.8
61,355,19.8,25.6,26.1,1.3
61,356,17.2,29.5,0.0,0.8
61,357,17.7,29.7,0.0,0.8
61,358,19.1,29.0,0.2,1.4
61,359,19.2,30.1,0.2,0.9
61,360,18.9,26.3,25.5,0.6
61,361,17.6,29.0,0.0,1.0
61,362,19.7,29.7,9.2,0.6
61,363,17.3,31.6,0.0,0.8
61,364,18.1,31.1,0.0,1.5
61,365,19.1,31.1,0.0,0.8
62,1,19.5,27.5,0.0,0.8
62,2,18.0,29.0,0.0,0.8
62,3,19.8,30.1,0.0,0.7
62,4,16.0,32.8,0.0,0.7
62,5,17.8,32.2,0.0,0.8
62,6,19.8,31.1,0.0,1.2
62,7,16.5,29.4,0.0,1.3
62,8,17.3,27.5,0.0,1.1
62,9,19.5,29.3,0.0,1.2
62,10,18.9,29.3,0.0,0.7
62,11,17.8,32.1,0.0,0.6
62,12,20.0,29.3,0.0,1.2
62,13,17.2,31.9,0.0,1.4
62,14,18.7,30.7,0.0,0.8
62,15,19.0,31.3,0.0,0.7
62,16,17.1,31.9,0.0,0.8
62,17,18.4,31.8,0.0,0.8
62,18,19.1,24.3,0.2,0.7
62,19,18.0,30.5,0.0,0.9
62,20,16.7,31.8,0.0,0.8
62,21,19.7,26.4,0.2,0.4
62,22,17.9,32.7,0.0,0.9
62,23,17.5,29.4,0.0,1.3
62,24,19.3,31.1,0.0,0.6
62,25,18.5,30.0,0.0,0.8
62,26,17.8,32.0,0.0,0.7
62,27,17.7,34.5,0.0,0.8
62,28,17.2,30.1,0.0,0.5
62,29,15.8,29.3,0.0,0.6
62,30,18.0,32.4,0.0,0.7
62,31,17.1,32.0,0.0,0.7
62,32,20.6,28.4,0.2,0.6
62,33,17.2,23.9,0.3,0.8
62,34,16.0,34.1,0.8,0.6
62,35,17.4,29.4,0.0,0.7
62,36,16.9,29.5,0.0,0.7
62,37,17.8,30.9,0.0,0.5
62,38,18.0,33.2,0.0,0.6
62,39,19.5,31.6,0.0,0.4
62,40,19.4,32.1,0.0,0.6
62,41,18.5,29.6,0.0,0.6
62,42,19.3,27.8,0.0,0.6
62,43,18.3,31.9,0.0,0.5
62,44,18.4,34.0,0.0,0.8
62,45,19.1,29.4,0.0,1.3
62,46,17.0,32.7,0.0,1.2
62,47,17.8,30.8,0.0,1.3
62,48,18.8,35.3,0.0,0.5
62,49,19.4,33.8,0.0,0.6
62,50,14.6,27.7,0.0,0.6
62,51,18.3,31.5,0.0,0.7
62,52,18.1,32.3,0.0,0.6
62,53,17.6,31.3,0.0,0.6
62,54,16.9,29.4,0.0,0.8
62,55,18.9,30.6,0.0,0.7
62,56,17.0,30.7,0.0,1.1
62,57,18.7,30.5,0.0,0.6
